customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn
4644-OBGFZ,Male,55,No,One year,Mailed check,20,1026,0
7926-IJOOU,Male,1,No,Month-to-month,Credit card (automatic),19,19,0
6480-YAGIY,Male,45,Fiber optic,One year,Credit card (automatic),112,5032,0
4029-HPFVY,Male,3,Fiber optic,Month-to-month,Mailed check,70,220,0
7602-DBTOU,Female,71,No,Two year,Mailed check,20,1417,0
5345-BMKWB,Male,8,No,Month-to-month,Mailed check,20,158,0
3519-ZKXGG,Female,3,Fiber optic,Month-to-month,Electronic check,76,257,1
5457-COLHT,Male,69,DSL,Two year,Bank transfer (automatic),81,5543,0
6416-TVAIH,Male,1,Fiber optic,Month-to-month,Electronic check,69,69,1
5451-YHYPW,Female,72,Fiber optic,Two year,Credit card (automatic),116,8444,0
5108-ADXWO,Male,11,Fiber optic,Month-to-month,Electronic check,74,792,1
7998-WNZEM,Male,71,DSL,Two year,Bank transfer (automatic),81,5708,0
3066-RRJIO,Female,1,Fiber optic,Month-to-month,Mailed check,70,70,1
4664-NJCMS,Female,33,DSL,Two year,Bank transfer (automatic),60,2016,0
0307-BCOPK,Female,16,No,One year,Mailed check,19,327,0
7629-WFGLW,Female,56,Fiber optic,One year,Electronic check,96,5472,0
2542-HYGIQ,Female,1,No,Month-to-month,Credit card (automatic),20,20,0
6715-OFDBP,Male,5,DSL,Month-to-month,Electronic check,70,346,1
5016-LIPDW,Male,57,No,One year,Mailed check,19,1062,0
6481-LXPWL,Male,56,DSL,One year,Credit card (automatic),36,1972,0
1567-DSCIC,Male,8,Fiber optic,Month-to-month,Electronic check,94,774,1
2150-UWTFY,Female,22,DSL,Month-to-month,Mailed check,61,1422,1
6124-ACRHJ,Female,1,No,Month-to-month,Mailed check,20,20,0
9362-MWODR,Female,40,DSL,Month-to-month,Credit card (automatic),64,2460,0
9975-GPKZU,Male,46,No,Two year,Credit card (automatic),20,857,0
9625-RZFUK,Male,63,No,Two year,Mailed check,20,1276,0
5153-LXKDT,Male,68,Fiber optic,Two year,Electronic check,110,7468,0
5161-UBZXI,Male,69,Fiber optic,Two year,Credit card (automatic),106,7262,0
1020-JPQOW,Female,56,Fiber optic,Month-to-month,Electronic check,91,5117,0
7919-ZODZZ,Female,10,DSL,One year,Mailed check,66,660,0
0565-JUPYD,Male,63,Fiber optic,One year,Credit card (automatic),105,6591,0
6867-ACCZI,Female,24,DSL,Two year,Mailed check,53,1208,0
5939-XAIXZ,Female,19,DSL,Month-to-month,Mailed check,56,1034,0
9054-FOWNV,Male,22,Fiber optic,Month-to-month,Electronic check,89,1885,0
2683-BPJSO,Male,29,Fiber optic,Month-to-month,Electronic check,84,2467,1
2157-MXBJS,Male,13,DSL,One year,Mailed check,75,989,1
8207-VVMYB,Female,70,No,Two year,Bank transfer (automatic),26,2007,0
9732-EQMWY,Female,49,Fiber optic,Month-to-month,Electronic check,99,5025,0
9360-AHGNL,Female,43,Fiber optic,One year,Mailed check,110,4830,1
1087-UDSIH,Female,3,No,Month-to-month,Mailed check,20,60,1
5269-NRGDP,Male,42,DSL,One year,Electronic check,73,3088,0
6195-MELTI,Male,57,DSL,One year,Mailed check,55,3135,0
5485-WUYWF,Male,2,DSL,Month-to-month,Bank transfer (automatic),66,95,1
2121-JAFOM,Female,72,Fiber optic,Two year,Credit card (automatic),116,8312,0
8818-DOPVL,Female,46,Fiber optic,Month-to-month,Electronic check,104,4864,0
2632-UCGVD,Male,66,Fiber optic,Month-to-month,Credit card (automatic),100,6872,1
5445-PZWGX,Male,62,Fiber optic,One year,Electronic check,102,6529,1
1227-UDMZR,Female,72,DSL,Two year,Bank transfer (automatic),91,6638,0
5198-HQAEN,Male,35,Fiber optic,One year,Electronic check,90,3166,0
9170-CCKOU,Male,17,Fiber optic,Month-to-month,Credit card (automatic),90,1454,1
2167-FQSTQ,Female,72,DSL,Two year,Electronic check,92,6786,0
2819-GWENI,Female,28,No,One year,Mailed check,20,543,0
1043-YCUTE,Male,56,No,Two year,Credit card (automatic),25,1327,1
3814-MLAXC,Female,31,Fiber optic,Month-to-month,Credit card (automatic),80,2404,1
3572-UUHRS,Male,45,No,One year,Bank transfer (automatic),19,867,0
2692-PFYTJ,Female,1,No,Month-to-month,Mailed check,26,26,0
1226-UDFZR,Female,2,DSL,Month-to-month,Mailed check,50,115,1
5955-EPOAZ,Female,6,No,Month-to-month,Mailed check,21,110,0
6821-JPCDC,Female,48,Fiber optic,One year,Electronic check,97,4693,0
8815-LMFLX,Male,25,No,Month-to-month,Bank transfer (automatic),25,547,0
9135-HSWOC,Male,64,No,Two year,Bank transfer (automatic),20,1274,0
8582-KRHPJ,Male,50,DSL,Month-to-month,Mailed check,35,1782,0
5811-IWXYM,Female,52,Fiber optic,One year,Bank transfer (automatic),101,5301,0
7044-YAACC,Male,4,Fiber optic,Month-to-month,Electronic check,70,280,0
8189-XRIKE,Female,32,Fiber optic,Month-to-month,Electronic check,91,2898,0
1506-YJTYT,Male,45,DSL,Two year,Credit card (automatic),74,3371,0
4123-DVHPH,Male,9,Fiber optic,Month-to-month,Electronic check,88,801,0
6425-YQLLO,Female,66,Fiber optic,One year,Credit card (automatic),106,6975,1
5442-UTCVD,Male,3,Fiber optic,Month-to-month,Electronic check,92,257,1
2228-BZDEE,Female,54,No,Two year,Mailed check,20,1079,0
7734-DBOAI,Female,1,DSL,Month-to-month,Electronic check,40,40,1
2789-CZANW,Female,64,Fiber optic,Two year,Bank transfer (automatic),110,6997,0
2091-RFFBA,Female,31,Fiber optic,Month-to-month,Electronic check,74,2217,1
2114-MGINA,Female,14,Fiber optic,Month-to-month,Mailed check,90,1129,1
7596-LDUXP,Female,12,Fiber optic,One year,Credit card (automatic),85,979,0
3740-RLMVT,Male,67,DSL,One year,Bank transfer (automatic),61,4119,0
4489-SNOJF,Female,35,DSL,Month-to-month,Electronic check,72,2569,1
2192-OZITF,Female,45,DSL,Two year,Mailed check,74,3349,0
5651-CPDND,Male,10,DSL,Month-to-month,Mailed check,46,492,0
2186-QZEYA,Female,29,DSL,Month-to-month,Bank transfer (automatic),59,1719,0
1131-ALZWV,Female,24,No,One year,Bank transfer (automatic),25,605,0
7729-XBTWX,Male,66,No,Two year,Mailed check,20,1345,0
9134-WYRVP,Male,51,Fiber optic,One year,Mailed check,86,4267,0
3284-SVCRO,Female,45,No,Two year,Mailed check,26,1121,0
9732-OUYRN,Female,49,No,One year,Credit card (automatic),19,919,0
0559-CKHUS,Female,29,No,Two year,Mailed check,20,522,0
2931-SVLTV,Male,40,Fiber optic,Month-to-month,Credit card (automatic),110,4469,0
6899-PPEEA,Female,37,Fiber optic,Month-to-month,Electronic check,97,3580,1
7504-UWHNB,Male,25,Fiber optic,Month-to-month,Electronic check,70,1729,0
2582-FFFZR,Female,22,DSL,Month-to-month,Electronic check,51,1073,0
8908-NMQTX,Male,72,DSL,Two year,Bank transfer (automatic),66,4567,0
2187-LZGPL,Female,7,DSL,Month-to-month,Credit card (automatic),40,293,1
1431-AIDJQ,Male,33,DSL,Two year,Credit card (automatic),82,2603,0
6288-LBEAR,Female,23,Fiber optic,Month-to-month,Mailed check,79,1784,0
4597-NUCQV,Male,24,Fiber optic,Month-to-month,Electronic check,101,2440,1
9019-QVLZD,Female,1,Fiber optic,Month-to-month,Electronic check,80,80,1
8413-YNHNV,Male,69,DSL,Two year,Mailed check,91,6322,0
5808-TOTXO,Female,3,No,One year,Credit card (automatic),21,57,0
4369-NYSCF,Male,56,DSL,One year,Bank transfer (automatic),76,4285,0
6333-YDVLT,Male,65,Fiber optic,One year,Credit card (automatic),110,7139,0
5324-KTGCG,Male,71,No,One year,Electronic check,21,1540,0
5599-HVLTW,Female,14,Fiber optic,Month-to-month,Bank transfer (automatic),80,1058,0
7394-LWLYN,Female,2,Fiber optic,Month-to-month,Electronic check,70,124,0
3707-LRWZD,Female,32,Fiber optic,One year,Electronic check,84,2782,1
6873-UDNLD,Male,40,DSL,Month-to-month,Electronic check,67,2731,0
2700-LUEVA,Male,1,No,Month-to-month,Credit card (automatic),21,21,0
1455-ESIQH,Male,1,Fiber optic,Month-to-month,Electronic check,89,89,1
0958-YHXGP,Female,7,Fiber optic,Month-to-month,Mailed check,70,497,0
1101-SSWAG,Female,15,DSL,Month-to-month,Electronic check,51,711,0
2979-SXESE,Female,17,Fiber optic,Month-to-month,Electronic check,94,1607,1
4013-TLDHQ,Male,19,Fiber optic,Month-to-month,Electronic check,78,1491,1
5743-KHMNA,Male,71,No,Two year,Bank transfer (automatic),26,1898,0
4194-FJARJ,Female,54,DSL,Two year,Bank transfer (automatic),60,3274,0
5325-UWTWJ,Male,31,Fiber optic,Month-to-month,Credit card (automatic),91,2930,0
3969-GYXEL,Female,11,Fiber optic,Month-to-month,Electronic check,76,839,0
9208-OLGAQ,Female,18,Fiber optic,Month-to-month,Electronic check,85,1444,0
3244-CQPHU,Female,72,Fiber optic,Two year,Bank transfer (automatic),110,7747,0
2674-MLXMN,Female,71,Fiber optic,Month-to-month,Credit card (automatic),100,6951,0
9708-HPXWZ,Male,5,DSL,Month-to-month,Credit card (automatic),45,215,0
6992-TKNYO,Male,38,DSL,One year,Credit card (automatic),69,2669,0
4468-YDOVK,Male,5,DSL,Month-to-month,Bank transfer (automatic),49,235,0
3754-DXMRT,Male,2,DSL,Month-to-month,Electronic check,44,93,1
5792-JALQC,Female,52,DSL,Two year,Bank transfer (automatic),60,3103,0
7130-VTEWQ,Female,8,Fiber optic,Month-to-month,Electronic check,76,606,1
2200-DSAAL,Female,68,DSL,Two year,Electronic check,81,5330,0
4302-ZYFEL,Male,69,No,One year,Credit card (automatic),21,1403,0
9351-LZYGF,Female,42,DSL,Month-to-month,Credit card (automatic),66,2728,0
4366-CTOUZ,Female,50,Fiber optic,Two year,Mailed check,100,5038,0
6121-VZNQB,Female,1,No,Month-to-month,Mailed check,19,19,1
7903-CMPEY,Male,1,Fiber optic,Month-to-month,Electronic check,80,80,1
1518-OMDIK,Male,33,DSL,Month-to-month,Credit card (automatic),45,1463,0
6671-NGWON,Female,7,No,Month-to-month,Mailed check,20,151,0
0595-ITUDF,Male,64,Fiber optic,Month-to-month,Electronic check,92,5961,0
6996-KNSML,Female,1,Fiber optic,Month-to-month,Electronic check,75,75,1
1955-IBMMB,Male,59,No,Two year,Bank transfer (automatic),20,1192,0
0096-BXERS,Female,6,DSL,Month-to-month,Electronic check,50,315,0
3806-YAZOV,Female,3,No,Month-to-month,Mailed check,19,56,0
7998-ZLXWN,Female,15,No,Month-to-month,Credit card (automatic),20,331,0
6253-WRFHY,Male,13,DSL,One year,Electronic check,65,877,0
9133-AYJZG,Female,23,Fiber optic,Month-to-month,Credit card (automatic),99,2249,0
2675-OTVVJ,Male,31,Fiber optic,Month-to-month,Electronic check,89,2808,0
8680-CGLTP,Male,29,DSL,One year,Electronic check,59,1696,0
8430-TWCBX,Female,49,No,One year,Credit card (automatic),21,1032,0
5018-GWURO,Female,56,Fiber optic,Month-to-month,Bank transfer (automatic),86,4903,0
6741-QRLUP,Female,63,DSL,Two year,Credit card (automatic),80,4995,0
4737-HOBAX,Male,63,DSL,Two year,Credit card (automatic),80,5034,0
0537-QYZZN,Male,24,Fiber optic,Month-to-month,Electronic check,80,1858,0
3340-QBBFM,Male,36,DSL,One year,Credit card (automatic),54,1993,0
1704-NRWYE,Female,9,Fiber optic,Month-to-month,Electronic check,81,752,1
2592-SEIFQ,Male,3,DSL,Month-to-month,Electronic check,25,67,1
8200-KLNYW,Female,21,DSL,One year,Mailed check,81,1715,0
3372-CDXFJ,Male,13,No,One year,Bank transfer (automatic),25,344,0
4781-ZXYGU,Male,1,No,Month-to-month,Bank transfer (automatic),20,20,0
7632-YUTXB,Female,25,No,One year,Mailed check,20,520,0
2718-YSKCS,Male,71,No,Two year,Bank transfer (automatic),20,1387,0
9896-UYMIE,Male,66,Fiber optic,One year,Bank transfer (automatic),114,7384,0
0853-NWIFK,Female,45,Fiber optic,One year,Electronic check,100,4484,0
8212-CRQXP,Female,22,Fiber optic,Month-to-month,Credit card (automatic),80,1706,0
6980-CDGFC,Female,67,No,One year,Bank transfer (automatic),21,1327,0
7691-XVTZH,Female,68,Fiber optic,Two year,Bank transfer (automatic),90,5974,0
2520-SGTTA,Female,0,No,Two year,Mailed check,20, ,0
7481-ATQQS,Female,49,Fiber optic,Month-to-month,Credit card (automatic),91,4516,1
2277-VWCNI,Female,4,DSL,Month-to-month,Mailed check,49,180,0
1088-CNNKB,Male,63,DSL,One year,Credit card (automatic),80,5040,0
8642-GVWRF,Female,2,Fiber optic,Month-to-month,Bank transfer (automatic),80,165,1
1930-BZLHI,Male,21,No,One year,Mailed check,20,423,0
3400-ESFUW,Male,55,DSL,Two year,Bank transfer (automatic),58,3046,1
5868-YTYKS,Male,1,No,Month-to-month,Mailed check,20,20,0
3525-DVKFN,Female,17,No,Two year,Mailed check,19,358,0
1482-OXZSY,Male,30,Fiber optic,Month-to-month,Bank transfer (automatic),100,2936,0
0377-JBKKT,Male,22,DSL,Month-to-month,Mailed check,58,1272,0
5778-BVOFB,Female,9,DSL,Month-to-month,Bank transfer (automatic),60,530,0
3373-YZZYM,Male,1,No,Month-to-month,Mailed check,19,19,0
2057-ZBLPD,Female,21,Fiber optic,Month-to-month,Electronic check,87,1809,1
0228-MAUWC,Male,19,DSL,Month-to-month,Electronic check,60,1145,0
5502-RLUYV,Female,69,Fiber optic,Month-to-month,Electronic check,104,7447,1
0023-HGHWL,Male,1,DSL,Month-to-month,Electronic check,25,25,1
7663-YJHSN,Female,72,Fiber optic,Two year,Bank transfer (automatic),104,7557,0
4915-BFSXL,Male,70,DSL,Two year,Credit card (automatic),69,4859,0
3086-RUCRN,Female,66,Fiber optic,Month-to-month,Bank transfer (automatic),103,6595,0
5215-LNLDJ,Female,7,DSL,Month-to-month,Electronic check,25,149,0
7576-JMYWV,Female,46,Fiber optic,Month-to-month,Electronic check,110,4972,0
9039-RBEEE,Male,39,DSL,Month-to-month,Credit card (automatic),49,1881,1
0257-KXZGU,Female,32,DSL,Month-to-month,Bank transfer (automatic),62,2046,0
1307-ATKGB,Male,24,Fiber optic,Month-to-month,Electronic check,90,2187,0
8417-FMLZI,Male,6,Fiber optic,Month-to-month,Credit card (automatic),84,478,1
3714-XPXBW,Female,37,DSL,Month-to-month,Credit card (automatic),79,2977,0
1850-AKQEP,Male,8,No,Month-to-month,Mailed check,20,179,0
2824-DXNKN,Female,72,DSL,Two year,Bank transfer (automatic),71,5026,0
5227-JSCFE,Male,71,DSL,Two year,Credit card (automatic),46,3353,0
0848-ZGQIJ,Female,16,Fiber optic,Month-to-month,Bank transfer (automatic),95,1461,0
3621-CHYVB,Female,57,DSL,Month-to-month,Bank transfer (automatic),50,2782,0
8042-RNLKO,Male,66,No,One year,Bank transfer (automatic),25,1699,0
1792-UXAFY,Female,17,Fiber optic,Month-to-month,Electronic check,89,1497,1
5372-FBKBN,Female,21,No,Month-to-month,Mailed check,21,452,0
0420-TXVSG,Male,66,DSL,Two year,Credit card (automatic),66,4428,0
6217-TOWGS,Female,17,DSL,Month-to-month,Bank transfer (automatic),75,1323,0
0515-YPMCW,Male,1,Fiber optic,Month-to-month,Mailed check,70,70,1
0378-XSZPU,Male,58,DSL,One year,Credit card (automatic),60,3564,1
1045-LTCYT,Female,8,No,Month-to-month,Credit card (automatic),21,140,0
1544-JJMYL,Male,27,DSL,One year,Credit card (automatic),69,1927,0
4636-JGAAI,Male,34,Fiber optic,Month-to-month,Mailed check,89,3000,0
6874-SGLHU,Male,30,Fiber optic,One year,Bank transfer (automatic),97,3021,0
5951-AOFIH,Male,33,DSL,Month-to-month,Credit card (automatic),66,2245,0
4729-XKASR,Male,1,DSL,Month-to-month,Electronic check,25,25,1
3059-NGMXB,Male,14,DSL,Month-to-month,Mailed check,69,945,0
8652-YHIYU,Female,16,Fiber optic,One year,Credit card (automatic),80,1264,0
5278-PNYOX,Female,49,Fiber optic,Two year,Credit card (automatic),101,4918,0
5449-FIBXJ,Male,19,Fiber optic,Month-to-month,Electronic check,103,2013,1
3486-HOOGQ,Female,70,DSL,Two year,Bank transfer (automatic),80,5743,0
5061-PBXFW,Female,32,DSL,Month-to-month,Bank transfer (automatic),61,1865,0
8630-FJLIB,Female,18,Fiber optic,Month-to-month,Electronic check,70,1222,0
3891-NLXJB,Male,37,DSL,Two year,Mailed check,41,1391,0
4749-OJKQU,Female,4,Fiber optic,Month-to-month,Electronic check,76,302,0
0577-WHMEV,Female,16,Fiber optic,Month-to-month,Electronic check,91,1375,0
5453-AXEPF,Male,17,Fiber optic,Month-to-month,Bank transfer (automatic),81,1337,0
3639-XJHKQ,Female,19,DSL,Month-to-month,Electronic check,61,1298,0
3716-LRGXK,Male,60,Fiber optic,Two year,Credit card (automatic),101,6067,0
2263-SFSQZ,Male,51,No,Two year,Mailed check,25,1222,0
9950-MTGYX,Male,28,No,Two year,Credit card (automatic),20,488,0
3397-AVTKU,Male,43,DSL,Two year,Electronic check,60,2549,0
4825-FUREZ,Male,42,No,Two year,Electronic check,20,836,0
9837-BMCLM,Male,3,Fiber optic,Month-to-month,Electronic check,79,242,1
2672-OJQZP,Female,1,DSL,Month-to-month,Mailed check,45,45,0
0137-UDEUO,Female,3,No,Month-to-month,Mailed check,20,64,1
3134-DSHVC,Female,63,Fiber optic,Two year,Credit card (automatic),98,6218,0
6161-UUUTA,Male,3,Fiber optic,Month-to-month,Electronic check,80,261,1
7821-DPRQE,Male,68,Fiber optic,Month-to-month,Electronic check,108,7321,0
6543-XRMYR,Female,30,Fiber optic,Month-to-month,Electronic check,100,2967,1
2001-EWBQU,Female,60,Fiber optic,Two year,Electronic check,105,6334,0
4925-LMHOK,Male,15,DSL,Month-to-month,Credit card (automatic),59,940,1
1608-GMEWB,Male,45,Fiber optic,Month-to-month,Bank transfer (automatic),94,4200,0
6695-AMZUF,Female,70,DSL,Two year,Credit card (automatic),86,5950,0
1455-UGQVH,Male,10,Fiber optic,Month-to-month,Electronic check,99,1038,1
8410-BGQXN,Male,4,No,Month-to-month,Mailed check,19,93,0
8280-MQRQN,Female,1,DSL,Month-to-month,Mailed check,50,50,1
1619-YWUBB,Female,68,No,Two year,Credit card (automatic),25,1615,0
7611-YKYTC,Male,22,Fiber optic,Month-to-month,Bank transfer (automatic),75,1574,0
2037-SGXHH,Male,38,Fiber optic,Month-to-month,Electronic check,95,3624,1
3178-FESZO,Female,1,Fiber optic,Month-to-month,Credit card (automatic),100,100,1
0365-GXEZS,Male,18,Fiber optic,Month-to-month,Electronic check,78,1469,0
0082-OQIQY,Male,29,Fiber optic,Month-to-month,Electronic check,94,2608,0
6087-MVHJH,Female,16,Fiber optic,Month-to-month,Electronic check,88,1422,1
4603-JANFB,Male,1,Fiber optic,Month-to-month,Electronic check,70,70,1
3018-TFTSU,Male,12,Fiber optic,Month-to-month,Bank transfer (automatic),82,859,1
3606-SBKRY,Male,31,DSL,One year,Electronic check,50,1523,0
4806-KEXQR,Male,4,Fiber optic,Month-to-month,Electronic check,80,324,1
0667-NSRGI,Female,48,DSL,One year,Mailed check,70,3436,0
7083-YNSKY,Female,15,No,Month-to-month,Credit card (automatic),25,400,1
6893-ODYYE,Male,50,Fiber optic,One year,Credit card (automatic),90,4549,0
8242-JSVBO,Male,7,DSL,Month-to-month,Bank transfer (automatic),45,323,0
2479-BRAMR,Male,41,Fiber optic,Month-to-month,Bank transfer (automatic),84,3274,1
9541-ZPSEA,Male,68,Fiber optic,Two year,Credit card (automatic),80,5375,0
2665-NPTGL,Female,26,Fiber optic,Month-to-month,Bank transfer (automatic),98,2511,0
1139-WUOAH,Male,57,DSL,Two year,Credit card (automatic),53,3090,0
4693-VWVBO,Female,3,No,Month-to-month,Electronic check,20,61,0
7434-SHXLS,Female,1,No,Month-to-month,Mailed check,21,21,1
6937-GCDGQ,Male,19,DSL,One year,Bank transfer (automatic),49,956,0
0988-JRWWP,Female,3,DSL,Month-to-month,Electronic check,54,140,0
5075-JSDKI,Female,59,No,Two year,Electronic check,24,1493,0
7908-QCBCA,Female,1,Fiber optic,Month-to-month,Mailed check,69,69,1
8644-XYTSV,Male,42,DSL,Month-to-month,Bank transfer (automatic),40,1626,0
6711-FLDFB,Female,7,Fiber optic,Month-to-month,Electronic check,75,541,1
3873-WOSBC,Male,67,No,Two year,Credit card (automatic),26,1785,0
7465-ZZRVX,Male,1,Fiber optic,Month-to-month,Electronic check,70,70,0
7975-JMZNT,Male,66,DSL,Two year,Bank transfer (automatic),92,6076,0
7251-XFOIL,Female,61,Fiber optic,Month-to-month,Mailed check,89,5501,0
4116-IQRFR,Male,4,No,One year,Credit card (automatic),24,73,0
3714-JTVOV,Female,42,Fiber optic,Month-to-month,Credit card (automatic),74,3229,1
8259-DZLIZ,Female,64,DSL,One year,Bank transfer (automatic),54,3400,0
0442-ZXKVS,Female,54,Fiber optic,One year,Bank transfer (automatic),116,6431,0
7853-WNZSY,Male,1,No,Month-to-month,Credit card (automatic),20,20,0
3120-FAZKD,Male,54,No,Two year,Bank transfer (automatic),24,1231,0
8606-OEGQZ,Female,18,No,Two year,Credit card (automatic),25,455,0
0225-ZORZP,Male,3,Fiber optic,Month-to-month,Electronic check,84,235,0
4702-IOQDC,Female,1,Fiber optic,Month-to-month,Electronic check,70,70,1
9489-JMTTN,Female,72,DSL,Two year,Credit card (automatic),90,6596,0
0575-CUQOV,Male,60,Fiber optic,One year,Electronic check,98,5867,0
0967-BMLBD,Female,11,No,One year,Mailed check,20,196,0
6178-KFNHS,Female,12,Fiber optic,Month-to-month,Electronic check,78,909,1
2830-LEWOA,Male,61,Fiber optic,One year,Credit card (automatic),104,6449,0
5006-MXVRN,Female,39,No,Two year,Credit card (automatic),21,762,0
1264-BYWMS,Male,55,Fiber optic,Month-to-month,Electronic check,97,5284,1
9658-WYUFB,Female,17,Fiber optic,Month-to-month,Electronic check,94,1618,1
8327-WKMIE,Male,37,No,One year,Credit card (automatic),20,786,0
6917-FIJHC,Female,72,No,Two year,Mailed check,26,1776,0
5329-KRDTM,Male,72,DSL,Two year,Credit card (automatic),77,5396,0
