customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn,tenure_group,charge_group
8885-QSQBX,2,1,DSL,Month-to-month,Bank transfer (automatic),50,50,0,0-1 Year,Low
7479-NITWS,1,7,Fiber optic,Month-to-month,Credit card (automatic),89,632,1,0-1 Year,Medium
8617-ENBDS,1,3,Fiber optic,Month-to-month,Credit card (automatic),74,233,0,0-1 Year,Medium
9385-NXKDA,2,72,DSL,Two year,Credit card (automatic),83,5919,0,4-6 Years,Medium
0430-IHCDJ,1,15,DSL,Month-to-month,Electronic check,49,749,0,1-2 Years,Low
2959-MJHIC,1,4,Fiber optic,Month-to-month,Electronic check,80,307,1,0-1 Year,Medium
6674-KVJHG,2,11,No,One year,Electronic check,25,245,0,0-1 Year,Low
1814-DKOLC,2,5,No,Month-to-month,Mailed check,25,135,0,0-1 Year,Low
4201-JMNGR,2,1,DSL,Month-to-month,Electronic check,56,56,1,0-1 Year,Medium
9351-HXDMR,1,72,Fiber optic,Two year,Credit card (automatic),111,8241,0,4-6 Years,High
3537-HPKQT,2,55,Fiber optic,Month-to-month,Credit card (automatic),78,4266,0,4-6 Years,Medium
2129-ALKBS,2,40,No,Month-to-month,Electronic check,26,1078,0,2-4 Years,Low
5821-MMEIL,2,57,No,Two year,Bank transfer (automatic),20,1116,0,4-6 Years,Low
5960-WPXQM,1,1,Fiber optic,Month-to-month,Electronic check,79,79,1,0-1 Year,Medium
0684-AOSIH,1,1,Fiber optic,Month-to-month,Electronic check,95,95,1,0-1 Year,Medium
8260-NGFNY,2,1,DSL,Month-to-month,Mailed check,25,25,1,0-1 Year,Low
1309-XGFSN,1,52,DSL,One year,Electronic check,81,4080,0,4-6 Years,Medium
1866-RZZQS,1,41,Fiber optic,Month-to-month,Electronic check,98,4188,1,2-4 Years,Medium
6968-URWQU,1,43,DSL,One year,Mailed check,56,2391,0,2-4 Years,Medium
4742-TXUEX,2,47,No,Two year,Bank transfer (automatic),19,891,0,2-4 Years,Low
9631-XEYKE,1,3,DSL,Month-to-month,Bank transfer (automatic),50,137,0,0-1 Year,Low
8631-NBHFZ,1,66,DSL,Two year,Credit card (automatic),79,5155,1,4-6 Years,Medium
1335-MXCSE,1,55,DSL,Two year,Credit card (automatic),55,3120,0,4-6 Years,Medium
8873-TMKGR,1,29,No,One year,Mailed check,19,530,0,2-4 Years,Low
8800-JOOCF,2,12,Fiber optic,Month-to-month,Electronic check,84,967,0,0-1 Year,Medium
1469-LBJQJ,2,66,Fiber optic,Month-to-month,Electronic check,105,6937,0,4-6 Years,High
4958-XCBDQ,1,35,Fiber optic,Month-to-month,Electronic check,101,3496,1,2-4 Years,High
8337-UPOAQ,1,10,Fiber optic,Month-to-month,Electronic check,90,914,1,0-1 Year,Medium
0064-YIJGF,1,27,Fiber optic,Month-to-month,Bank transfer (automatic),76,1929,0,2-4 Years,Medium
2386-OWURY,2,58,Fiber optic,Month-to-month,Electronic check,95,5818,0,4-6 Years,Medium
1725-IQNIY,1,54,Fiber optic,Two year,Bank transfer (automatic),110,6110,1,4-6 Years,High
0310-VQXAM,1,9,No,Month-to-month,Mailed check,20,179,0,0-1 Year,Low
6598-RFFVI,1,2,No,One year,Credit card (automatic),19,28,1,0-1 Year,Low
3453-RTHJQ,1,6,Fiber optic,Month-to-month,Electronic check,69,435,0,0-1 Year,Medium
6712-OAWRH,2,26,Fiber optic,Month-to-month,Electronic check,91,2352,1,2-4 Years,Medium
6278-FEPBZ,2,9,No,Month-to-month,Mailed check,20,186,0,0-1 Year,Low
4280-DLSHD,1,8,DSL,Month-to-month,Mailed check,55,446,0,0-1 Year,Medium
1508-DFXCU,1,12,Fiber optic,Month-to-month,Electronic check,81,912,0,0-1 Year,Medium
8614-VGMMV,2,15,DSL,Month-to-month,Electronic check,49,680,1,1-2 Years,Low
7868-BGSZA,1,43,DSL,One year,Electronic check,80,3582,0,2-4 Years,Medium
2800-QQUSO,1,42,Fiber optic,Month-to-month,Electronic check,100,4223,0,2-4 Years,Medium
2930-UOTMB,2,31,DSL,Month-to-month,Credit card (automatic),65,1994,1,2-4 Years,Medium
7973-DZRKH,2,66,Fiber optic,Two year,Credit card (automatic),91,5930,0,4-6 Years,Medium
5914-DVBWJ,2,18,Fiber optic,Month-to-month,Electronic check,85,1506,1,1-2 Years,Medium
7698-YFGEZ,1,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
2533-QVMSK,1,61,Fiber optic,Two year,Electronic check,94,5638,1,4-6 Years,Medium
9773-PEQBZ,1,10,Fiber optic,Month-to-month,Electronic check,80,797,0,0-1 Year,Medium
8644-XLFBW,1,1,Fiber optic,Month-to-month,Electronic check,72,72,1,0-1 Year,Medium
0650-BWOZN,2,18,Fiber optic,Month-to-month,Electronic check,74,1359,0,1-2 Years,Medium
8625-AZYZY,1,24,Fiber optic,Month-to-month,Electronic check,105,2542,1,1-2 Years,High
7785-RDVIG,2,3,No,Month-to-month,Mailed check,19,55,0,0-1 Year,Low
9602-WCXPI,1,50,No,One year,Credit card (automatic),20,989,0,4-6 Years,Low
2903-YYTBW,1,1,DSL,Month-to-month,Electronic check,45,45,0,0-1 Year,Low
3620-MWJNE,1,2,DSL,Month-to-month,Mailed check,54,87,0,0-1 Year,Medium
8573-JGCZW,1,17,No,One year,Bank transfer (automatic),20,352,0,1-2 Years,Low
6837-HAEVO,1,69,Fiber optic,Two year,Electronic check,105,7298,0,4-6 Years,High
6701-YVNQG,1,72,DSL,Two year,Credit card (automatic),89,6302,0,4-6 Years,Medium
9306-CPCBC,2,3,Fiber optic,Month-to-month,Electronic check,74,210,1,0-1 Year,Medium
4304-XUMGI,1,50,DSL,Two year,Bank transfer (automatic),75,3822,0,4-6 Years,Medium
9504-YAZWB,2,53,No,Two year,Mailed check,20,1048,0,4-6 Years,Low
8819-ZBYNA,2,58,Fiber optic,Two year,Credit card (automatic),109,6394,0,4-6 Years,High
6174-NRBTZ,1,46,DSL,One year,Bank transfer (automatic),31,1489,0,2-4 Years,Low
9481-IEBZY,1,72,Fiber optic,Month-to-month,Credit card (automatic),113,8062,0,4-6 Years,High
1833-VGRUM,2,1,Fiber optic,Month-to-month,Electronic check,74,74,1,0-1 Year,Medium
6137-NICCO,2,6,Fiber optic,Month-to-month,Mailed check,94,519,0,0-1 Year,Medium
9065-ZCPQX,1,72,DSL,Two year,Bank transfer (automatic),79,5763,0,4-6 Years,Medium
6402-EJMWF,1,4,DSL,Month-to-month,Mailed check,55,239,0,0-1 Year,Medium
3620-EHIMZ,2,52,No,Two year,Mailed check,19,1032,0,4-6 Years,Low
3213-VVOLG,1,0,No,Two year,Mailed check,25, ,0,,Low
6870-ECSHE,2,2,No,One year,Mailed check,20,35,0,0-1 Year,Low
8747-UDCOI,2,65,No,Two year,Bank transfer (automatic),19,1320,0,4-6 Years,Low
8374-XGEJJ,1,43,Fiber optic,Month-to-month,Electronic check,101,4388,1,2-4 Years,High
2656-TABEH,1,4,Fiber optic,Month-to-month,Electronic check,100,420,1,0-1 Year,Medium
6946-LMSQS,1,25,Fiber optic,One year,Electronic check,89,2177,1,2-4 Years,Medium
4626-OZDTJ,2,51,DSL,One year,Credit card (automatic),79,3951,0,4-6 Years,Medium
9169-BSVIN,1,12,DSL,Month-to-month,Bank transfer (automatic),75,827,0,0-1 Year,Medium
2325-ZUSFD,2,57,DSL,One year,Bank transfer (automatic),70,3913,1,4-6 Years,Medium
8194-PEEBY,2,24,No,One year,Mailed check,20,534,0,1-2 Years,Low
6872-HXFNF,2,64,DSL,One year,Bank transfer (automatic),58,3756,0,4-6 Years,Medium
3932-CMDTD,2,4,Fiber optic,One year,Electronic check,106,444,1,0-1 Year,High
7714-YXSMB,2,26,Fiber optic,Month-to-month,Bank transfer (automatic),101,2600,0,2-4 Years,High
8387-UGUSU,2,15,No,Month-to-month,Mailed check,20,284,0,1-2 Years,Low
1080-BWSYE,1,64,No,Two year,Credit card (automatic),26,1741,0,4-6 Years,Low
4039-HEUNW,1,36,Fiber optic,Month-to-month,Electronic check,97,3436,1,2-4 Years,Medium
1194-HVAIF,2,27,Fiber optic,Month-to-month,Credit card (automatic),95,2463,0,2-4 Years,Medium
0812-WUPTB,1,1,Fiber optic,Month-to-month,Mailed check,71,71,1,0-1 Year,Medium
3594-UVONA,2,35,DSL,One year,Credit card (automatic),86,3110,1,2-4 Years,Medium
0004-TLHLJ,1,4,Fiber optic,Month-to-month,Electronic check,74,281,1,0-1 Year,Medium
1767-TGTKO,2,8,DSL,Month-to-month,Electronic check,45,412,0,0-1 Year,Low
8439-LTUGF,1,10,No,Month-to-month,Credit card (automatic),20,199,0,0-1 Year,Low
8805-JNRAZ,2,2,DSL,Month-to-month,Mailed check,49,104,0,0-1 Year,Low
5089-IFSDP,2,58,Fiber optic,Two year,Bank transfer (automatic),109,6145,1,4-6 Years,High
6418-HNFED,1,51,DSL,Two year,Credit card (automatic),83,4089,0,4-6 Years,Medium
0206-OYVOC,2,46,No,Two year,Mailed check,19,864,0,2-4 Years,Low
7291-CDTMJ,1,1,No,Month-to-month,Bank transfer (automatic),20,20,0,0-1 Year,Low
7128-GGCNO,1,46,Fiber optic,Month-to-month,Bank transfer (automatic),73,3249,0,2-4 Years,Medium
0237-YFUTL,2,50,Fiber optic,Month-to-month,Bank transfer (automatic),110,5406,0,4-6 Years,High
7691-KGKGP,1,53,DSL,Month-to-month,Credit card (automatic),65,3364,0,4-6 Years,Medium
6710-HSJRD,1,61,Fiber optic,Month-to-month,Electronic check,114,7132,0,4-6 Years,High
3675-EQOZA,1,5,No,Month-to-month,Bank transfer (automatic),21,94,0,0-1 Year,Low
0840-DCNZE,1,47,DSL,One year,Bank transfer (automatic),87,4139,0,2-4 Years,Medium
1732-FEKLD,2,54,Fiber optic,One year,Bank transfer (automatic),95,5122,0,4-6 Years,Medium
9862-KJTYK,1,19,DSL,Month-to-month,Credit card (automatic),25,566,0,1-2 Years,Low
0479-HMSWA,2,26,Fiber optic,Two year,Electronic check,105,2715,0,2-4 Years,High
5854-KSRBJ,1,70,No,Two year,Mailed check,25,1782,0,4-6 Years,Low
0365-BZUWY,1,17,Fiber optic,Month-to-month,Electronic check,103,1743,0,1-2 Years,High
4817-VYYWS,2,30,Fiber optic,Month-to-month,Electronic check,100,2984,1,2-4 Years,Medium
5701-SVCWR,2,1,No,Month-to-month,Mailed check,24,24,0,0-1 Year,Low
3129-AAQOU,2,19,No,Two year,Mailed check,26,486,0,1-2 Years,Low
4922-CVPDX,2,26,DSL,Two year,Credit card (automatic),74,1906,0,2-4 Years,Medium
1396-QWFBJ,2,21,Fiber optic,Month-to-month,Bank transfer (automatic),74,1566,1,1-2 Years,Medium
1357-BIJKI,1,50,Fiber optic,One year,Electronic check,98,4859,0,4-6 Years,Medium
1099-BTKWT,2,68,DSL,One year,Electronic check,54,3724,0,4-6 Years,Medium
5299-SJCZT,1,3,Fiber optic,Month-to-month,Bank transfer (automatic),102,298,1,0-1 Year,High
2018-PZKMU,1,9,Fiber optic,Month-to-month,Electronic check,103,970,0,0-1 Year,High
7340-KEFQE,2,51,DSL,Two year,Bank transfer (automatic),34,1782,0,4-6 Years,Low
4570-QHXHL,2,9,DSL,Month-to-month,Electronic check,44,406,0,0-1 Year,Low
2403-BCASL,1,41,Fiber optic,One year,Electronic check,112,4535,1,2-4 Years,High
7392-YYPYJ,1,22,Fiber optic,Month-to-month,Electronic check,101,2416,0,1-2 Years,High
2898-LSJGD,2,21,DSL,One year,Electronic check,56,1157,1,1-2 Years,Medium
2223-GDSHL,1,71,Fiber optic,Two year,Bank transfer (automatic),116,8298,0,4-6 Years,High
7359-PTSXY,1,1,DSL,Month-to-month,Electronic check,46,46,1,0-1 Year,Low
9470-RTWDV,1,26,DSL,One year,Credit card (automatic),82,2083,0,2-4 Years,Medium
2176-OSJUV,1,71,DSL,Two year,Bank transfer (automatic),65,4682,0,4-6 Years,Medium
9348-YVOMK,1,4,DSL,Month-to-month,Credit card (automatic),45,176,0,0-1 Year,Low
8104-OSKWT,2,12,Fiber optic,Month-to-month,Electronic check,80,1001,0,0-1 Year,Medium
4521-YEEHE,2,18,Fiber optic,Month-to-month,Electronic check,89,1595,0,1-2 Years,Medium
4090-KPJIP,2,3,Fiber optic,Month-to-month,Electronic check,75,212,0,0-1 Year,Medium
3786-WOVKF,2,72,Fiber optic,One year,Bank transfer (automatic),107,7677,0,4-6 Years,High
4503-BDXBD,1,11,Fiber optic,Month-to-month,Electronic check,75,816,1,0-1 Year,Medium
6086-ESGRL,2,1,Fiber optic,Month-to-month,Credit card (automatic),80,80,1,0-1 Year,Medium
2592-HODOV,1,13,No,One year,Credit card (automatic),19,260,0,1-2 Years,Low
3886-CERTZ,2,72,Fiber optic,One year,Electronic check,109,8110,1,4-6 Years,High
7995-ZHHNZ,1,42,DSL,One year,Credit card (automatic),56,2387,0,2-4 Years,Medium
3824-RHKVR,2,17,No,Month-to-month,Credit card (automatic),20,340,0,1-2 Years,Low
5816-SCGFC,2,7,DSL,Month-to-month,Mailed check,51,419,0,0-1 Year,Medium
5989-AXPUC,2,68,Fiber optic,Two year,Mailed check,119,7990,0,4-6 Years,High
4979-HPRFL,1,56,No,Two year,Bank transfer (automatic),24,1402,0,4-6 Years,Low
8590-OHDIW,2,38,No,One year,Mailed check,20,749,0,2-4 Years,Low
8015-IHCGW,2,72,Fiber optic,Two year,Electronic check,116,8425,0,4-6 Years,High
2332-TODQS,2,48,No,One year,Credit card (automatic),25,1172,0,2-4 Years,Low
9278-VZKCD,2,52,Fiber optic,Month-to-month,Electronic check,109,5648,0,4-6 Years,High
8008-OTEZX,2,35,No,One year,Mailed check,20,709,0,2-4 Years,Low
2773-OVBPK,1,67,Fiber optic,Two year,Bank transfer (automatic),111,7567,0,4-6 Years,High
5999-LCXAO,2,1,DSL,Month-to-month,Mailed check,30,30,0,0-1 Year,Low
5206-XZZQI,1,53,Fiber optic,Month-to-month,Mailed check,81,4348,0,4-6 Years,Medium
4803-LBYPN,1,34,No,Month-to-month,Mailed check,21,636,0,2-4 Years,Low
5759-RCVCB,2,3,DSL,Month-to-month,Credit card (automatic),35,109,1,0-1 Year,Low
6372-RFVNS,2,1,Fiber optic,Month-to-month,Electronic check,79,79,1,0-1 Year,Medium
2139-FQHLM,1,19,Fiber optic,Month-to-month,Mailed check,90,1682,0,1-2 Years,Medium
8261-GWDBQ,2,60,Fiber optic,Two year,Bank transfer (automatic),116,6926,0,4-6 Years,High
1093-YSWCA,1,11,No,Two year,Credit card (automatic),20,223,0,0-1 Year,Low
8938-UMKPI,2,47,Fiber optic,Month-to-month,Electronic check,106,5128,1,2-4 Years,High
0991-BRRFB,1,18,DSL,Month-to-month,Electronic check,49,875,1,1-2 Years,Low
3882-IYOIJ,2,60,Fiber optic,Two year,Credit card (automatic),115,6758,0,4-6 Years,High
8749-TZYEC,1,72,No,Two year,Credit card (automatic),25,1874,0,4-6 Years,Low
1755-FZQEC,1,39,No,One year,Mailed check,20,791,0,2-4 Years,Low
3115-JPJDD,2,59,Fiber optic,One year,Credit card (automatic),81,4639,0,4-6 Years,Medium
5600-KTXFM,1,2,Fiber optic,Month-to-month,Mailed check,70,144,0,0-1 Year,Medium
3871-IKPYH,1,1,Fiber optic,Month-to-month,Electronic check,69,69,1,0-1 Year,Medium
6319-IEJWJ,1,20,Fiber optic,Month-to-month,Electronic check,90,1777,1,1-2 Years,Medium
9025-AOMKI,2,6,Fiber optic,Month-to-month,Bank transfer (automatic),94,536,1,0-1 Year,Medium
6339-TBELP,1,71,Fiber optic,Two year,Credit card (automatic),86,6172,0,4-6 Years,Medium
7964-YESJC,2,24,DSL,Month-to-month,Mailed check,66,1559,0,1-2 Years,Medium
6173-GOLSU,1,67,Fiber optic,Month-to-month,Credit card (automatic),95,6079,0,4-6 Years,Medium
5275-SQEIZ,1,1,Fiber optic,Month-to-month,Mailed check,81,81,1,0-1 Year,Medium
7716-YTYHG,2,48,Fiber optic,One year,Mailed check,82,4030,1,2-4 Years,Medium
9938-ZREHM,2,37,DSL,One year,Mailed check,72,2658,0,2-4 Years,Medium
7950-XWOVN,1,11,DSL,Month-to-month,Mailed check,35,384,0,0-1 Year,Low
4390-KYULV,1,3,No,Month-to-month,Credit card (automatic),21,51,1,0-1 Year,Low
4647-MUZON,2,18,Fiber optic,Month-to-month,Credit card (automatic),96,1746,0,1-2 Years,Medium
9702-AIUJO,1,50,DSL,One year,Bank transfer (automatic),45,2231,0,4-6 Years,Low
8849-PRIQJ,2,67,Fiber optic,One year,Electronic check,109,7282,0,4-6 Years,High
8851-RAGOV,2,25,DSL,Month-to-month,Mailed check,71,1838,0,2-4 Years,Medium
1304-NECVQ,2,2,Fiber optic,Month-to-month,Electronic check,79,150,1,0-1 Year,Medium
5396-IZEPB,1,9,No,Month-to-month,Credit card (automatic),20,181,0,0-1 Year,Low
1729-VLAZJ,2,10,DSL,One year,Mailed check,40,411,0,0-1 Year,Low
8285-ABVLB,2,70,No,Two year,Credit card (automatic),20,1328,0,4-6 Years,Low
0701-TJSEF,1,9,DSL,Month-to-month,Bank transfer (automatic),68,577,0,0-1 Year,Medium
5712-VBOXD,2,4,No,Month-to-month,Credit card (automatic),20,68,0,0-1 Year,Low
6629-LADHQ,2,2,DSL,Month-to-month,Mailed check,51,123,0,0-1 Year,Medium
8945-GRKHX,2,1,Fiber optic,Month-to-month,Electronic check,79,79,1,0-1 Year,Medium
1559-DTODC,1,19,DSL,Month-to-month,Bank transfer (automatic),25,468,0,1-2 Years,Low
4797-MIWUM,1,7,No,Month-to-month,Bank transfer (automatic),20,175,0,0-1 Year,Low
6959-UWKHF,1,1,DSL,Month-to-month,Electronic check,43,43,1,0-1 Year,Low
8720-RQSBJ,1,1,DSL,Month-to-month,Electronic check,44,44,0,0-1 Year,Low
4537-CIBHB,2,9,No,One year,Mailed check,20,172,0,0-1 Year,Low
3815-SLMEF,2,3,DSL,Month-to-month,Mailed check,34,139,1,0-1 Year,Low
5154-VEKBL,2,9,DSL,Month-to-month,Mailed check,59,540,1,0-1 Year,Medium
4324-AHJKS,2,5,DSL,Month-to-month,Credit card (automatic),56,300,0,0-1 Year,Medium
4355-CVPVS,2,56,Fiber optic,One year,Bank transfer (automatic),89,4968,0,4-6 Years,Medium
4495-LHSSK,2,18,DSL,Month-to-month,Mailed check,58,993,0,1-2 Years,Medium
5655-JSMZM,1,49,Fiber optic,Month-to-month,Electronic check,96,4718,1,4-6 Years,Medium
5915-ANOEI,1,70,DSL,Two year,Mailed check,79,5537,0,4-6 Years,Medium
9861-PDSZP,2,72,Fiber optic,Two year,Credit card (automatic),108,7807,0,4-6 Years,High
4505-EXZHB,2,6,Fiber optic,Month-to-month,Electronic check,74,434,1,0-1 Year,Medium
7225-CBZPL,1,17,Fiber optic,Month-to-month,Electronic check,95,1564,0,1-2 Years,Medium
6704-UTUKK,1,29,DSL,Month-to-month,Electronic check,46,1332,0,2-4 Years,Low
4587-VVTOX,2,6,Fiber optic,Month-to-month,Electronic check,105,545,1,0-1 Year,High
2019-HDCZY,1,63,Fiber optic,Two year,Electronic check,103,6297,0,4-6 Years,High
4652-NNHNY,1,16,Fiber optic,Month-to-month,Bank transfer (automatic),74,1284,1,1-2 Years,Medium
8788-DOXSU,1,59,DSL,One year,Bank transfer (automatic),61,3646,0,4-6 Years,Medium
7404-JLKQG,2,3,DSL,Month-to-month,Electronic check,58,161,0,0-1 Year,Medium
7421-ZLUPA,2,8,DSL,Month-to-month,Mailed check,29,227,0,0-1 Year,Low
8972-HJWNV,2,7,Fiber optic,Month-to-month,Electronic check,85,647,1,0-1 Year,Medium
3274-NSDWE,2,68,No,Two year,Credit card (automatic),20,1442,0,4-6 Years,Low
2632-IVXVF,2,68,Fiber optic,Two year,Credit card (automatic),112,7511,0,4-6 Years,High
3692-JHONH,2,52,Fiber optic,One year,Electronic check,107,5622,0,4-6 Years,High
8915-NNTRC,1,72,Fiber optic,Two year,Credit card (automatic),108,7920,0,4-6 Years,High
5914-GXMDA,2,32,No,One year,Mailed check,19,593,0,2-4 Years,Low
7463-IFMQU,2,72,No,Two year,Bank transfer (automatic),20,1424,0,4-6 Years,Low
2920-RNCEZ,1,1,Fiber optic,Month-to-month,Credit card (automatic),70,70,0,0-1 Year,Medium
2541-YGPKE,1,42,DSL,One year,Credit card (automatic),64,2763,0,2-4 Years,Medium
8515-OCTJS,2,25,No,Two year,Credit card (automatic),25,692,1,2-4 Years,Low
5382-TEMLV,1,45,DSL,Month-to-month,Bank transfer (automatic),51,2299,0,2-4 Years,Medium
3441-CGZJH,2,43,DSL,One year,Credit card (automatic),60,2641,0,2-4 Years,Medium
9592-ERDKV,1,37,DSL,One year,Mailed check,79,2912,0,2-4 Years,Medium
2860-RANUS,2,20,Fiber optic,Month-to-month,Credit card (automatic),86,1728,1,1-2 Years,Medium
5261-QSHQM,2,4,DSL,Month-to-month,Electronic check,24,87,1,0-1 Year,Low
4778-IZARL,1,63,Fiber optic,Two year,Credit card (automatic),110,6706,0,4-6 Years,High
0432-CAJZV,1,3,Fiber optic,Month-to-month,Mailed check,91,238,0,0-1 Year,Medium
7008-LZVOZ,1,66,No,Two year,Credit card (automatic),25,1672,0,4-6 Years,Low
8868-WOZGU,1,28,Fiber optic,Month-to-month,Electronic check,106,2980,1,2-4 Years,High
1200-TUZHR,2,8,Fiber optic,Month-to-month,Electronic check,85,696,0,0-1 Year,Medium
9365-CSLBQ,1,71,No,Two year,Mailed check,24,1655,0,4-6 Years,Low
1334-FJSVR,1,1,DSL,Month-to-month,Electronic check,24,24,1,0-1 Year,Low
5884-FBCTL,2,72,No,Two year,Bank transfer (automatic),25,1858,0,4-6 Years,Low
7130-CTCUS,1,16,DSL,Month-to-month,Bank transfer (automatic),55,825,0,1-2 Years,Medium
6242-FEGFD,1,66,Fiber optic,Two year,Mailed check,97,6424,0,4-6 Years,Medium
7625-XCQRH,2,11,Fiber optic,Month-to-month,Electronic check,77,838,1,0-1 Year,Medium
6194-HBGQN,1,51,DSL,One year,Credit card (automatic),81,4126,0,4-6 Years,Medium
7634-WSWDB,2,8,DSL,Month-to-month,Electronic check,39,331,0,0-1 Year,Low
6986-IXNDM,1,14,Fiber optic,Month-to-month,Electronic check,93,1337,0,1-2 Years,Medium
1731-TVIUK,2,4,Fiber optic,Month-to-month,Electronic check,94,362,1,0-1 Year,Medium
2987-BJXIK,2,70,DSL,Two year,Mailed check,85,5991,0,4-6 Years,Medium
9769-TSBZE,2,70,DSL,Two year,Electronic check,66,4892,0,4-6 Years,Medium
0406-BPDVR,2,54,Fiber optic,One year,Credit card (automatic),102,5373,1,4-6 Years,High
0618-XWMSS,1,28,Fiber optic,Month-to-month,Bank transfer (automatic),75,2069,1,2-4 Years,Medium
1395-WSWXR,1,24,No,Two year,Mailed check,21,487,0,1-2 Years,Low
6023-GSSXW,2,69,DSL,Two year,Credit card (automatic),61,4131,0,4-6 Years,Medium
6752-APNJL,1,42,DSL,Month-to-month,Mailed check,55,2301,0,2-4 Years,Medium
5276-KQWHG,2,2,Fiber optic,Month-to-month,Electronic check,70,132,1,0-1 Year,Medium
0420-HLGXF,2,39,Fiber optic,Month-to-month,Electronic check,100,4036,0,2-4 Years,Medium
7446-KQISO,1,45,Fiber optic,Two year,Bank transfer (automatic),110,4901,0,2-4 Years,High
9823-EALYC,1,72,DSL,Two year,Bank transfer (automatic),81,5727,0,4-6 Years,Medium
0582-AVCLN,2,38,No,Two year,Mailed check,20,743,0,2-4 Years,Low
5803-NQJZO,1,72,DSL,Two year,Bank transfer (automatic),68,4805,0,4-6 Years,Medium
2565-JSLRY,1,1,No,Month-to-month,Mailed check,24,24,1,0-1 Year,Low
2607-DHDAK,1,72,No,Two year,Credit card (automatic),20,1415,0,4-6 Years,Low
1073-XXCZD,1,55,No,Two year,Bank transfer (automatic),26,1444,0,4-6 Years,Low
0743-HRVFF,2,51,DSL,One year,Electronic check,56,2899,0,4-6 Years,Medium
4006-HKYHO,1,63,DSL,Two year,Bank transfer (automatic),87,5310,0,4-6 Years,Medium
3727-JEZTU,2,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
8143-ETQTI,2,23,No,Two year,Mailed check,20,452,0,1-2 Years,Low
6689-KXGBO,2,1,DSL,Month-to-month,Electronic check,51,51,1,0-1 Year,Medium
9667-TKTVZ,2,2,DSL,Month-to-month,Mailed check,54,117,0,0-1 Year,Medium
3657-COGMW,2,52,Fiber optic,Month-to-month,Credit card (automatic),108,5839,0,4-6 Years,High
8570-KLJYJ,2,36,DSL,One year,Mailed check,54,1894,0,2-4 Years,Medium
7754-IXRMC,2,1,DSL,Month-to-month,Mailed check,45,45,0,0-1 Year,Low
9473-CBZOP,2,28,DSL,One year,Mailed check,59,1654,0,2-4 Years,Medium
2969-WGHQO,2,7,DSL,One year,Electronic check,69,477,0,0-1 Year,Medium
6615-NGGZJ,1,14,Fiber optic,Month-to-month,Electronic check,101,1416,1,1-2 Years,High
4334-HOWRP,1,72,DSL,Two year,Credit card (automatic),65,4546,0,4-6 Years,Medium
4255-DDUOU,2,1,No,Month-to-month,Mailed check,21,21,1,0-1 Year,Low
5863-OOKCL,2,10,No,Month-to-month,Mailed check,19,163,0,0-1 Year,Low
1686-STUHN,1,42,No,One year,Bank transfer (automatic),20,850,0,2-4 Years,Low
1329-VHWNP,2,7,DSL,Month-to-month,Bank transfer (automatic),25,190,0,0-1 Year,Low
2984-MIIZL,1,4,Fiber optic,Month-to-month,Bank transfer (automatic),75,322,1,0-1 Year,Medium
0266-GMEAO,1,72,Fiber optic,Two year,Credit card (automatic),114,8059,0,4-6 Years,High
5590-YRFJT,2,20,DSL,Month-to-month,Electronic check,24,483,1,1-2 Years,Low
